coin,name,datePrice,currentPrice,link_to_exch,fl_added
BITCNY,bitCNY,2017-12-15 21:01:51.695764+00:00,0.147307,https://coinmarketcap.com/currencies/bitcny/,True
RBY,Rubycoin,2017-12-15 21:01:51.695764+00:00,1.02424,https://coinmarketcap.com/currencies/rubycoin/,True
XDN,DigitalNote,2017-12-15 21:01:51.695764+00:00,0.00370674,https://coinmarketcap.com/currencies/digitalnote/,True
ATB,ATBCoin,2017-12-15 21:01:51.695764+00:00,0.643264,https://coinmarketcap.com/currencies/atbcoin/,True
EVX,Everex,2017-12-15 21:01:51.695764+00:00,1.52903,https://coinmarketcap.com/currencies/everex/,True
GCR,Global Curren...,2017-12-15 21:01:51.695764+00:00,0.242186,https://coinmarketcap.com/currencies/global-currency-reserve/,True
CSNO,BitDice,2017-12-15 21:01:51.695764+00:00,0.355151,https://coinmarketcap.com/currencies/bitdice/,True
XUC,Exchange Union,2017-12-15 21:01:51.695764+00:00,12.1919,https://coinmarketcap.com/currencies/exchange-union/,True
GOLOS,Golos,2017-12-15 21:01:51.695764+00:00,0.195819,https://coinmarketcap.com/currencies/golos/,True
TX,TransferCoin,2017-12-15 21:01:51.695764+00:00,3.88955,https://coinmarketcap.com/currencies/transfercoin/,True
DTB,Databits,2017-12-15 21:01:51.695764+00:00,1.06172,https://coinmarketcap.com/currencies/databits/,True
PST,Primas,2017-12-15 21:01:51.695764+00:00,0.468144,https://coinmarketcap.com/currencies/primas/,True
LEO,LEOcoin,2017-12-15 21:01:51.695764+00:00,0.249533,https://coinmarketcap.com/currencies/leocoin/,True
UKG,Unikoin Gold,2017-12-15 21:01:51.695764+00:00,0.17656,https://coinmarketcap.com/currencies/unikoin-gold/,True
BCAP,BCAP,2017-12-15 21:01:51.695764+00:00,2.35973,https://coinmarketcap.com/currencies/bcap/,True
PLBT,Polybius,2017-12-15 21:01:51.695764+00:00,6.05752,https://coinmarketcap.com/currencies/polybius/,True
TKN,TokenCard,2017-12-15 21:01:51.695764+00:00,0.975596,https://coinmarketcap.com/currencies/tokencard/,True
NEOS,NeosCoin,2017-12-15 21:01:51.695764+00:00,6.30642,https://coinmarketcap.com/currencies/neoscoin/,True
DLT,Agrello,2017-12-15 21:01:51.695764+00:00,0.264886,https://coinmarketcap.com/currencies/agrello-delta/,True
CLAM,Clams,2017-12-15 21:01:51.695764+00:00,7.89654,https://coinmarketcap.com/currencies/clams/,True
GVT,Genesis Vision,2017-12-15 21:01:51.695764+00:00,5.82631,https://coinmarketcap.com/currencies/genesis-vision/,True
BSD,BitSend,2017-12-15 21:01:51.695764+00:00,1.23882,https://coinmarketcap.com/currencies/bitsend/,True
RADS,Radium,2017-12-15 21:01:51.695764+00:00,6.29352,https://coinmarketcap.com/currencies/radium/,True
ADT,adToken,2017-12-15 21:01:51.695764+00:00,0.03556,https://coinmarketcap.com/currencies/adtoken/,True
PTOY,Patientory,2017-12-15 21:01:51.695764+00:00,0.304705,https://coinmarketcap.com/currencies/patientory/,True
XRL,Rialto,2017-12-15 21:01:51.695764+00:00,0.24904,https://coinmarketcap.com/currencies/rialto/,True
MYST,Mysterium,2017-12-15 21:01:51.695764+00:00,1.08508,https://coinmarketcap.com/currencies/mysterium/,True
DICE,Etheroll,2017-12-15 21:01:51.695764+00:00,2.97127,https://coinmarketcap.com/currencies/etheroll/,True
TCC,The ChampCoin,2017-12-15 21:01:51.695764+00:00,0.124386,https://coinmarketcap.com/currencies/the-champcoin/,True
ICOS,ICOS,2017-12-15 21:01:51.695764+00:00,35.4676,https://coinmarketcap.com/currencies/icos/,True
NET,Nimiq,2017-12-15 21:01:51.695764+00:00,1.93919,https://coinmarketcap.com/currencies/nimiq/,True
ZNY,Bitzeny,2017-12-15 21:01:51.695764+00:00,0.265336,https://coinmarketcap.com/currencies/bitzeny/,True
SOAR,Soarcoin,2017-12-15 21:01:51.695764+00:00,0.0278641,https://coinmarketcap.com/currencies/soarcoin/,True
FLO,FlorinCoin,2017-12-15 21:01:51.695764+00:00,0.140996,https://coinmarketcap.com/currencies/florincoin/,True
MTH,Monetha,2017-12-15 21:01:51.695764+00:00,0.0910181,https://coinmarketcap.com/currencies/monetha/,True
PRG,Paragon,2017-12-15 21:01:51.695764+00:00,0.303208,https://coinmarketcap.com/currencies/paragon/,True
CREDO,Credo,2017-12-15 21:01:51.695764+00:00,0.0355669,https://coinmarketcap.com/currencies/credo/,True
BTM,Bitmark,2017-12-15 21:01:51.695764+00:00,2.5949,https://coinmarketcap.com/currencies/bitmark/,True
SNC,SunContract,2017-12-15 21:01:51.695764+00:00,0.174065,https://coinmarketcap.com/currencies/suncontract/,True
OXY,Oxycoin,2017-12-15 21:01:51.695764+00:00,0.218977,https://coinmarketcap.com/currencies/oxycoin/,True
CSC,CasinoCoin,2017-12-15 21:01:51.695764+00:00,0.479597,https://coinmarketcap.com/currencies/casinocoin/,True
ALIS,ALIS,2017-12-15 21:01:51.695764+00:00,0.474442,https://coinmarketcap.com/currencies/alis/,True
SLR,SolarCoin,2017-12-15 21:01:51.695764+00:00,0.474788,https://coinmarketcap.com/currencies/solarcoin/,True
OCT,OracleChain,2017-12-15 21:01:51.695764+00:00,0.602365,https://coinmarketcap.com/currencies/oraclechain/,True
SWT,Swarm City,2017-12-15 21:01:51.695764+00:00,2.2656,https://coinmarketcap.com/currencies/swarm-city/,True
EXP,Expanse,2017-12-15 21:01:51.695764+00:00,2.22961,https://coinmarketcap.com/currencies/expanse/,True
RVT,Rivetz,2017-12-15 21:01:51.695764+00:00,0.664058,https://coinmarketcap.com/currencies/rivetz/,True
NSR,NuShares,2017-12-15 21:01:51.695764+00:00,0.00623016,https://coinmarketcap.com/currencies/nushares/,True
UNO,Unobtanium,2017-12-15 21:01:51.695764+00:00,86.2987,https://coinmarketcap.com/currencies/unobtanium/,True
MTNC,Masternodecoin,2017-12-15 21:01:51.695764+00:00,0.357166,https://coinmarketcap.com/currencies/masternodecoin/,True
SPHR,Sphere,2017-12-15 21:01:51.695764+00:00,5.44615,https://coinmarketcap.com/currencies/sphere/,True
BDL,Bitdeal,2017-12-15 21:01:51.695764+00:00,0.0956181,https://coinmarketcap.com/currencies/bitdeal/,True
FLDC,FoldingCoin,2017-12-15 21:01:51.695764+00:00,0.0301726,https://coinmarketcap.com/currencies/foldingcoin/,True
BBR,Boolberry,2017-12-15 21:01:51.695764+00:00,1.54612,https://coinmarketcap.com/currencies/boolberry/,True
HEAT,HEAT,2017-12-15 21:01:51.695764+00:00,0.535542,https://coinmarketcap.com/currencies/heat-ledger/,True
ART,Maecenas,2017-12-15 21:01:51.695764+00:00,0.543606,https://coinmarketcap.com/currencies/maecenas/,True
XVC,Vcash,2017-12-15 21:01:51.695764+00:00,1.06617,https://coinmarketcap.com/currencies/vcash/,True
MXT,MarteXcoin,2017-12-15 21:01:51.695764+00:00,5.64777,https://coinmarketcap.com/currencies/martexcoin/,True
MEME,Memetic / Pep...,2017-12-15 21:01:51.695764+00:00,0.85311,https://coinmarketcap.com/currencies/memetic/,True
MSP,Mothership,2017-12-15 21:01:51.695764+00:00,0.110976,https://coinmarketcap.com/currencies/mothership/,True
ENRG,Energycoin,2017-12-15 21:01:51.695764+00:00,0.127407,https://coinmarketcap.com/currencies/energycoin/,True
DNA,EncrypGen,2017-12-15 21:01:51.695764+00:00,0.395123,https://coinmarketcap.com/currencies/encrypgen/,True
NVST,NVO,2017-12-15 21:01:51.695764+00:00,1.00565,https://coinmarketcap.com/currencies/nvo/,True
LMC,LoMoCoin,2017-12-15 21:01:51.695764+00:00,0.0675225,https://coinmarketcap.com/currencies/lomocoin/,True
KICK,KickCoin,2017-12-15 21:01:51.695764+00:00,0.0462834,https://coinmarketcap.com/currencies/kickico/,True
ETT,EncryptoTel [...,2017-12-15 21:01:51.695764+00:00,0.234941,https://coinmarketcap.com/currencies/encryptotel/,True
INCNT,Incent,2017-12-15 21:01:51.695764+00:00,0.30483,https://coinmarketcap.com/currencies/incent/,True
BITUSD,bitUSD,2017-12-15 21:01:51.695764+00:00,1.00392,https://coinmarketcap.com/currencies/bitusd/,True
NXC,Nexium,2017-12-15 21:01:51.695764+00:00,0.208506,https://coinmarketcap.com/currencies/nexium/,True
NVC,Novacoin,2017-12-15 21:01:51.695764+00:00,7.16178,https://coinmarketcap.com/currencies/novacoin/,True
XTO,Tao,2017-12-15 21:01:51.695764+00:00,0.414739,https://coinmarketcap.com/currencies/tao/,True
MOON,Mooncoin,2017-12-15 21:01:51.695764+00:00,6.05683e-05,https://coinmarketcap.com/currencies/mooncoin/,True
ECC,ECC,2017-12-15 21:01:51.695764+00:00,0.000533083,https://coinmarketcap.com/currencies/eccoin/,True
LUN,Lunyr,2017-12-15 21:01:51.695764+00:00,5.75703,https://coinmarketcap.com/currencies/lunyr/,True
TIME,Chronobank,2017-12-15 21:01:51.695764+00:00,18.4929,https://coinmarketcap.com/currencies/chronobank/,True
ODN,Obsidian,2017-12-15 21:01:51.695764+00:00,0.524152,https://coinmarketcap.com/currencies/obsidian/,True
SEQ,Sequence,2017-12-15 21:01:51.695764+00:00,0.289642,https://coinmarketcap.com/currencies/sequence/,True
PPY,Peerplays,2017-12-15 21:01:51.695764+00:00,3.40569,https://coinmarketcap.com/currencies/peerplays-ppy/,True
QAU,Quantum,2017-12-15 21:01:51.695764+00:00,0.167463,https://coinmarketcap.com/currencies/quantum/,True
BTDX,Bitcloud,2017-12-15 21:01:51.695764+00:00,0.799377,https://coinmarketcap.com/currencies/bitcloud/,True
BMC,Blackmoon Crypto,2017-12-15 21:01:51.695764+00:00,0.430838,https://coinmarketcap.com/currencies/blackmoon-crypto/,True
BITB,BitBean,2017-12-15 21:01:51.695764+00:00,0.00569071,https://coinmarketcap.com/currencies/bitbean/,True
LA,LAToken,2017-12-15 21:01:51.695764+00:00,0.280062,https://coinmarketcap.com/currencies/latoken/,True
MCAP,MCAP,2017-12-15 21:01:51.695764+00:00,1.1898,https://coinmarketcap.com/currencies/mcap/,True
DRT,DomRaider,2017-12-15 21:01:51.695764+00:00,0.020893,https://coinmarketcap.com/currencies/domraider/,True
EBTC,eBitcoin,2017-12-15 21:01:51.695764+00:00,0.649917,https://coinmarketcap.com/currencies/ebtcnew/,True
CURE,Curecoin,2017-12-15 21:01:51.695764+00:00,0.515364,https://coinmarketcap.com/currencies/curecoin/,True
POLL,ClearPoll,2017-12-15 21:01:51.695764+00:00,1.74241,https://coinmarketcap.com/currencies/clearpoll/,True
TOA,ToaCoin,2017-12-15 21:01:51.695764+00:00,0.00907641,https://coinmarketcap.com/currencies/toacoin/,True
POSW,PoSW Coin,2017-12-15 21:01:51.695764+00:00,0.272311,https://coinmarketcap.com/currencies/posw-coin/,True
MUSIC,Musicoin,2017-12-15 21:01:51.695764+00:00,0.023793,https://coinmarketcap.com/currencies/musicoin/,True
XSPEC,Spectrecoin,2017-12-15 21:01:51.695764+00:00,0.573537,https://coinmarketcap.com/currencies/spectrecoin/,True
ONION,DeepOnion,2017-12-15 21:01:51.695764+00:00,2.57824,https://coinmarketcap.com/currencies/deeponion/,True
CVCOIN,CVCoin,2017-12-15 21:01:51.695764+00:00,1.18953,https://coinmarketcap.com/currencies/cvcoin/,True
XST,Stealthcoin,2017-12-15 21:01:51.695764+00:00,0.421114,https://coinmarketcap.com/currencies/stealthcoin/,True
UNIT,Universal Cur...,2017-12-15 21:01:51.695764+00:00,0.952015,https://coinmarketcap.com/currencies/universal-currency/,True
COVAL,Circuits of V...,2017-12-15 21:01:51.695764+00:00,0.0115501,https://coinmarketcap.com/currencies/circuits-of-value/,True
IOP,Internet of P...,2017-12-15 21:01:51.695764+00:00,6.22694,https://coinmarketcap.com/currencies/internet-of-people/,True
PINK,PinkCoin,2017-12-15 21:01:51.695764+00:00,0.0301853,https://coinmarketcap.com/currencies/pinkcoin/,True
AUR,Auroracoin,2017-12-15 21:01:51.695764+00:00,1.27906,https://coinmarketcap.com/currencies/auroracoin/,True
XBC,Bitcoin Plus,2017-12-15 21:01:51.695764+00:00,106.22,https://coinmarketcap.com/currencies/bitcoin-plus/,True
B2B,B2B,2017-12-15 21:01:51.695764+00:00,0.691854,https://coinmarketcap.com/currencies/b2bx/,True
BCY,Bitcrystals,2017-12-15 21:01:51.695764+00:00,0.467247,https://coinmarketcap.com/currencies/bitcrystals/,True
EDR,E-Dinar Coin,2017-12-15 21:01:51.695764+00:00,0.0122226,https://coinmarketcap.com/currencies/e-dinar-coin/,True
CAG,Change,2017-12-15 21:01:51.695764+00:00,0.291339,https://coinmarketcap.com/currencies/change/,True
OAX,OAX,2017-12-15 21:01:51.695764+00:00,0.421475,https://coinmarketcap.com/currencies/oax/,True
PZM,PRIZM,2017-12-15 21:01:51.695764+00:00,0.858248,https://coinmarketcap.com/currencies/prizm/,True
ASTRO,Astro,2017-12-15 21:01:51.695764+00:00,3.0779,https://coinmarketcap.com/currencies/astro/,True
BLUE,BLUE,2017-12-15 21:01:51.695764+00:00,0.303702,https://coinmarketcap.com/currencies/ethereum-blue/,True
BIS,Bismuth,2017-12-15 21:01:51.695764+00:00,1.61531,https://coinmarketcap.com/currencies/bismuth/,True
PLU,Pluton,2017-12-15 21:01:51.695764+00:00,11.7456,https://coinmarketcap.com/currencies/pluton/,True
AIR,AirToken,2017-12-15 21:01:51.695764+00:00,0.00939571,https://coinmarketcap.com/currencies/airtoken/,True
HST,Decision Token,2017-12-15 21:01:51.695764+00:00,0.314238,https://coinmarketcap.com/currencies/decision-token/,True
PTC,Pesetacoin,2017-12-15 21:01:51.695764+00:00,0.0741259,https://coinmarketcap.com/currencies/pesetacoin/,True
SXC,Sexcoin,2017-12-15 21:01:51.695764+00:00,0.076883,https://coinmarketcap.com/currencies/sexcoin/,True
DYN,Dynamic,2017-12-15 21:01:51.695764+00:00,5.11102,https://coinmarketcap.com/currencies/dynamic/,True
NYC,NewYorkCoin,2017-12-15 21:01:51.695764+00:00,7.43004e-05,https://coinmarketcap.com/currencies/newyorkcoin/,True
DBIX,DubaiCoin,2017-12-15 21:01:51.695764+00:00,5.69566,https://coinmarketcap.com/currencies/dubaicoin-dbix/,True
PBT,Primalbase Token,2017-12-15 21:01:51.695764+00:00,9554.88,https://coinmarketcap.com/currencies/primalbase/,True
TGT,Target Coin,2017-12-15 21:01:51.695764+00:00,0.00997727,https://coinmarketcap.com/currencies/target-coin/,True
EMV,Ethereum Movi...,2017-12-15 21:01:51.695764+00:00,1.43886,https://coinmarketcap.com/currencies/ethereum-movie-venture/,True
CAT,BlockCAT,2017-12-15 21:01:51.695764+00:00,1.27323,https://coinmarketcap.com/currencies/blockcat/,True
XMY,Myriad,2017-12-15 21:01:51.695764+00:00,0.00601711,https://coinmarketcap.com/currencies/myriad/,True
IFT,InvestFeed,2017-12-15 21:01:51.695764+00:00,0.0483031,https://coinmarketcap.com/currencies/investfeed/,True
KORE,Kore,2017-12-15 21:01:51.695764+00:00,4.53121,https://coinmarketcap.com/currencies/korecoin/,True
BET,DAO.Casino,2017-12-15 21:01:51.695764+00:00,0.0547223,https://coinmarketcap.com/currencies/dao-casino/,True
EAC,EarthCoin,2017-12-15 21:01:51.695764+00:00,0.00078727,https://coinmarketcap.com/currencies/earthcoin/,True
BLU,BlueCoin,2017-12-15 21:01:51.695764+00:00,0.0156905,https://coinmarketcap.com/currencies/bluecoin/,True
VOISE,Voise,2017-12-15 21:01:51.695764+00:00,0.0139806,https://coinmarketcap.com/currencies/voisecom/,True
COSS,COSS,2017-12-15 21:01:51.695764+00:00,0.151246,https://coinmarketcap.com/currencies/coss/,True
VIBE,VIBE,2017-12-15 21:01:51.695764+00:00,0.0517334,https://coinmarketcap.com/currencies/vibe/,True
SYNX,Syndicate,2017-12-15 21:01:51.695764+00:00,0.532665,https://coinmarketcap.com/currencies/syndicate/,True
BON,Bonpay,2017-12-15 21:01:51.695764+00:00,0.775151,https://coinmarketcap.com/currencies/bonpay/,True
APX,APX,2017-12-15 21:01:51.695764+00:00,12.2467,https://coinmarketcap.com/currencies/apx/,True
MINT,Mintcoin,2017-12-15 21:01:51.695764+00:00,0.000341283,https://coinmarketcap.com/currencies/mintcoin/,True
XNN,Xenon,2017-12-15 21:01:51.695764+00:00,0.0283112,https://coinmarketcap.com/currencies/xenon/,True
DBET,DecentBet,2017-12-15 21:01:51.695764+00:00,0.112394,https://coinmarketcap.com/currencies/decent-bet/,True
DOPE,DopeCoin,2017-12-15 21:01:51.695764+00:00,0.0728677,https://coinmarketcap.com/currencies/dopecoin/,True
BCPT,BlockMason Cr...,2017-12-15 21:01:51.695764+00:00,0.178348,https://coinmarketcap.com/currencies/blockmason/,True
PRO,Propy,2017-12-15 21:01:51.695764+00:00,0.571077,https://coinmarketcap.com/currencies/propy/,True
PIX,Lampix,2017-12-15 21:01:51.695764+00:00,0.0703217,https://coinmarketcap.com/currencies/lampix/,True
ABY,ArtByte,2017-12-15 21:01:51.695764+00:00,0.00994289,https://coinmarketcap.com/currencies/artbyte/,True
PHR,Phore,2017-12-15 21:01:51.695764+00:00,0.794073,https://coinmarketcap.com/currencies/phore/,True
QWARK,Qwark,2017-12-15 21:01:51.695764+00:00,0.180695,https://coinmarketcap.com/currencies/qwark/,True
RIC,Riecoin,2017-12-15 21:01:51.695764+00:00,0.191866,https://coinmarketcap.com/currencies/riecoin/,True
ZEPH,Zephyr,2017-12-15 21:01:51.695764+00:00,0.0598978,https://coinmarketcap.com/currencies/zephyr/,True
SWIFT,Bitswift,2017-12-15 21:01:51.695764+00:00,1.82812,https://coinmarketcap.com/currencies/bitswift/,True
XPM,Primecoin,2017-12-15 21:01:51.695764+00:00,0.342391,https://coinmarketcap.com/currencies/primecoin/,True
PUT,PutinCoin,2017-12-15 21:01:51.695764+00:00,0.0231816,https://coinmarketcap.com/currencies/putincoin/,True
NTRN,Neutron,2017-12-15 21:01:51.695764+00:00,0.222282,https://coinmarketcap.com/currencies/neutron/,True
ERC,EuropeCoin,2017-12-15 21:01:51.695764+00:00,0.725348,https://coinmarketcap.com/currencies/europecoin/,True
HTML5,HTMLCOIN,2017-12-15 21:01:51.695764+00:00,0.000177694,https://coinmarketcap.com/currencies/htmlcoin/,True
EGC,EverGreenCoin,2017-12-15 21:01:51.695764+00:00,0.539398,https://coinmarketcap.com/currencies/evergreencoin/,True
HGT,HelloGold,2017-12-15 21:01:51.695764+00:00,0.027028,https://coinmarketcap.com/currencies/hellogold/,True
VSL,vSlice,2017-12-15 21:01:51.695764+00:00,0.211546,https://coinmarketcap.com/currencies/vslice/,True
ZCL,ZClassic,2017-12-15 21:01:51.695764+00:00,3.86406,https://coinmarketcap.com/currencies/zclassic/,True
EXCL,ExclusiveCoin,2017-12-15 21:01:51.695764+00:00,1.59228,https://coinmarketcap.com/currencies/exclusivecoin/,True
PDC,Project Decorum,2017-12-15 21:01:51.695764+00:00,0.138602,https://coinmarketcap.com/currencies/project-decorum/,True
BRX,Breakout Stake,2017-12-15 21:01:51.695764+00:00,1.09584,https://coinmarketcap.com/currencies/breakout-stake/,True
ZRC,ZrCoin,2017-12-15 21:01:51.695764+00:00,1.76304,https://coinmarketcap.com/currencies/zrcoin/,True
TRUST,TrustPlus,2017-12-15 21:01:51.695764+00:00,0.207725,https://coinmarketcap.com/currencies/trustplus/,True
SNRG,Synergy,2017-12-15 21:01:51.695764+00:00,2.03943,https://coinmarketcap.com/currencies/synergy/,True
AC,AsiaCoin,2017-12-15 21:01:51.695764+00:00,0.00556904,https://coinmarketcap.com/currencies/asiacoin/,True
BELA,Bela,2017-12-15 21:01:51.695764+00:00,0.167541,https://coinmarketcap.com/currencies/belacoin/,True
2GIVE,2GIVE,2017-12-15 21:01:51.695764+00:00,0.0124386,https://coinmarketcap.com/currencies/2give/,True
GLD,GoldCoin,2017-12-15 21:01:51.695764+00:00,0.158359,https://coinmarketcap.com/currencies/goldcoin/,True
CHIPS,CHIPS,2017-12-15 21:01:51.695764+00:00,0.320205,https://coinmarketcap.com/currencies/chips/,True
TZC,TrezarCoin,2017-12-15 21:01:51.695764+00:00,0.0755213,https://coinmarketcap.com/currencies/trezarcoin/,True
ONX,Onix,2017-12-15 21:01:51.695764+00:00,0.219985,https://coinmarketcap.com/currencies/onix/,True
LIFE,LIFE,2017-12-15 21:01:51.695764+00:00,0.000919164,https://coinmarketcap.com/currencies/life/,True
CRB,Creditbit,2017-12-15 21:01:51.695764+00:00,0.363395,https://coinmarketcap.com/currencies/creditbit/,True
SSS,Sharechain,2017-12-15 21:01:51.695764+00:00,0.00364162,https://coinmarketcap.com/currencies/sharechain/,True
KRB,Karbowanec,2017-12-15 21:01:51.695764+00:00,1.18843,https://coinmarketcap.com/currencies/karbowanec/,True
DOVU,Dovu,2017-12-15 21:01:51.695764+00:00,0.0916491,https://coinmarketcap.com/currencies/dovu/,True
PGL,Prospectors Gold,2017-12-15 21:01:51.695764+00:00,0.090091,https://coinmarketcap.com/currencies/prospectors-gold/,True
ELIX,Elixir,2017-12-15 21:01:51.695764+00:00,0.219893,https://coinmarketcap.com/currencies/elixir/,True
ATMS,Atmos,2017-12-15 21:01:51.695764+00:00,0.0576375,https://coinmarketcap.com/currencies/atmos/,True
MYB,MyBit Token,2017-12-15 21:01:51.695764+00:00,2.15723,https://coinmarketcap.com/currencies/mybit-token/,True
BRK,Breakout,2017-12-15 21:01:51.695764+00:00,0.306713,https://coinmarketcap.com/currencies/breakout/,True
GCC,TheGCCcoin,2017-12-15 21:01:51.695764+00:00,0.0111195,https://coinmarketcap.com/currencies/thegcccoin/,True
GEO,GeoCoin,2017-12-15 21:01:51.695764+00:00,1.63599,https://coinmarketcap.com/currencies/geocoin/,True
CREA,Creativecoin,2017-12-15 21:01:51.695764+00:00,0.417816,https://coinmarketcap.com/currencies/creativecoin/,True
CV2,Colossuscoin V2,2017-12-15 21:01:51.695764+00:00,0.000234004,https://coinmarketcap.com/currencies/colossuscoin-v2/,True
OCL,Oceanlab,2017-12-15 21:01:51.695764+00:00,0.115209,https://coinmarketcap.com/currencies/oceanlab/,True
CANN,CannabisCoin,2017-12-15 21:01:51.695764+00:00,0.0677209,https://coinmarketcap.com/currencies/cannabiscoin/,True
VIVO,VIVO,2017-12-15 21:01:51.695764+00:00,6.12271,https://coinmarketcap.com/currencies/vivo/,True
BLITZ,Blitzcash,2017-12-15 21:01:51.695764+00:00,1.26252,https://coinmarketcap.com/currencies/blitzcash/,True
PIRL,Pirl,2017-12-15 21:01:51.695764+00:00,0.904631,https://coinmarketcap.com/currencies/pirl/,True
CNT,Centurion,2017-12-15 21:01:51.695764+00:00,0.0684426,https://coinmarketcap.com/currencies/centurion/,True
CHC,ChainCoin,2017-12-15 21:01:51.695764+00:00,0.354187,https://coinmarketcap.com/currencies/chaincoin/,True
PKB,ParkByte,2017-12-15 21:01:51.695764+00:00,1.0484,https://coinmarketcap.com/currencies/parkbyte/,True
RUP,Rupee,2017-12-15 21:01:51.695764+00:00,0.220902,https://coinmarketcap.com/currencies/rupee/,True
INN,Innova,2017-12-15 21:01:51.695764+00:00,4.82041,https://coinmarketcap.com/currencies/innova/,True
VTR,vTorrent,2017-12-15 21:01:51.695764+00:00,0.452943,https://coinmarketcap.com/currencies/vtorrent/,True
ICOO,ICO OpenLedger,2017-12-15 21:01:51.695764+00:00,10.3006,https://coinmarketcap.com/currencies/ico-openledger/,True
GBX,GoByte,2017-12-15 21:01:51.695764+00:00,18.6706,https://coinmarketcap.com/currencies/gobyte/,True
DIME,Dimecoin,2017-12-15 21:01:51.695764+00:00,8.60013e-06,https://coinmarketcap.com/currencies/dimecoin/,True
ERC20,ERC20,2017-12-15 21:01:51.695764+00:00,0.00291164,https://coinmarketcap.com/currencies/erc20/,True
SUPER,SuperCoin,2017-12-15 21:01:51.695764+00:00,0.0966503,https://coinmarketcap.com/currencies/supercoin/,True
DIVX,Divi,2017-12-15 21:01:51.695764+00:00,0.889098,https://coinmarketcap.com/currencies/divi/,True
CTX,CarTaxi Token,2017-12-15 21:01:51.695764+00:00,0.0752715,https://coinmarketcap.com/currencies/cartaxi-token/,True
KLN,Kolion,2017-12-15 21:01:51.695764+00:00,7.59785,https://coinmarketcap.com/currencies/kolion/,True
EFL,e-Gulden,2017-12-15 21:01:51.695764+00:00,0.284877,https://coinmarketcap.com/currencies/e-gulden/,True
TFL,TrueFlip,2017-12-15 21:01:51.695764+00:00,0.72265,https://coinmarketcap.com/currencies/trueflip/,True
DOT,Dotcoin,2017-12-15 21:01:51.695764+00:00,0.0161559,https://coinmarketcap.com/currencies/dotcoin/,True
REAL,REAL,2017-12-15 21:01:51.695764+00:00,0.431955,https://coinmarketcap.com/currencies/real/,True
DRP,DCORP,2017-12-15 21:01:51.695764+00:00,0.53257,https://coinmarketcap.com/currencies/dcorp/,True
START,Startcoin,2017-12-15 21:01:51.695764+00:00,0.094252,https://coinmarketcap.com/currencies/startcoin/,True
PING,CryptoPing,2017-12-15 21:01:51.695764+00:00,0.425843,https://coinmarketcap.com/currencies/cryptoping/,True
IND,Indorse Token,2017-12-15 21:01:51.695764+00:00,0.0908547,https://coinmarketcap.com/currencies/indorse-token/,True
FLIXX,Flixxo,2017-12-15 21:01:51.695764+00:00,0.0584457,https://coinmarketcap.com/currencies/flixxo/,True
BTCRED,Bitcoin Red,2017-12-15 21:01:51.695764+00:00,0.232376,https://coinmarketcap.com/currencies/bitcoin-red/,True
GMT,Mercury Protocol,2017-12-15 21:01:51.695764+00:00,0.0248017,https://coinmarketcap.com/currencies/mercury-protocol/,True
HUC,HunterCoin,2017-12-15 21:01:51.695764+00:00,0.204349,https://coinmarketcap.com/currencies/huntercoin/,True
TKS,Tokes,2017-12-15 21:01:51.695764+00:00,3.64273,https://coinmarketcap.com/currencies/tokes/,True
TRC,Terracoin,2017-12-15 21:01:51.695764+00:00,0.188315,https://coinmarketcap.com/currencies/terracoin/,True
VRM,VeriumReserve,2017-12-15 21:01:51.695764+00:00,2.90561,https://coinmarketcap.com/currencies/veriumreserve/,True
BPL,Blockpool,2017-12-15 21:01:51.695764+00:00,0.183098,https://coinmarketcap.com/currencies/blockpool/,True
SPR,SpreadCoin,2017-12-15 21:01:51.695764+00:00,0.435947,https://coinmarketcap.com/currencies/spreadcoin/,True
QRK,Quark,2017-12-15 21:01:51.695764+00:00,0.0158135,https://coinmarketcap.com/currencies/quark/,True
ADST,AdShares,2017-12-15 21:01:51.695764+00:00,0.29869,https://coinmarketcap.com/currencies/adshares/,True
XSH,SHIELD,2017-12-15 21:01:51.695764+00:00,0.00844281,https://coinmarketcap.com/currencies/shield-xsh/,True
YOC,Yocoin,2017-12-15 21:01:51.695764+00:00,0.0364339,https://coinmarketcap.com/currencies/yocoin/,True
ANC,Anoncoin,2017-12-15 21:01:51.695764+00:00,1.8811,https://coinmarketcap.com/currencies/anoncoin/,True
HUSH,Hush,2017-12-15 21:01:51.695764+00:00,1.73712,https://coinmarketcap.com/currencies/hush/,True
DAR,Darcrus,2017-12-15 21:01:51.695764+00:00,0.281426,https://coinmarketcap.com/currencies/darcrus/,True
ARN,Aeron,2017-12-15 21:01:51.695764+00:00,0.315514,https://coinmarketcap.com/currencies/aeron/,True
SMART,SmartBillions,2017-12-15 21:01:51.695764+00:00,0.554022,https://coinmarketcap.com/currencies/smartbillions/,True
OPT,Opus,2017-12-15 21:01:51.695764+00:00,0.0260528,https://coinmarketcap.com/currencies/opus/,True
PND,Pandacoin,2017-12-15 21:01:51.695764+00:00,0.000111912,https://coinmarketcap.com/currencies/pandacoin-pnd/,True
PBL,Publica,2017-12-15 21:01:51.695764+00:00,0.194676,https://coinmarketcap.com/currencies/publica/,True
IXC,Ixcoin,2017-12-15 21:01:51.695764+00:00,0.169246,https://coinmarketcap.com/currencies/ixcoin/,True
